epoch,mask_method,actual_swaps,full_teacher_correct,student_correct,correction_opportunity,kl,prediction_flip,gt_probability_drop,gt_probability,correct,kl_reduction_vs_student_mask,gt_probability_gain_vs_student_mask,foreground_selection_ratio,background_selection_ratio,foreground_missing_ratio,foreground_area_ratio,foreground_coverage_retained,foreground_patch_count
5,random,0.0,0.91,0.48,0.455,0.1474871,0.085,0.07194288,0.79807913,0.835,0.039431754,-0.0027639447,0.22377552,0.7762245,0.49917153,0.22364795,0.5000727,43.835
5,random_rescue_10,7.795,0.91,0.48,0.455,0.1690272,0.12,0.0658261,0.80419594,0.84,0.017891651,0.0033528358,0.26188776,0.7381123,0.39933857,0.22364795,0.59787166,43.835
5,random_rescue_20,12.77,0.91,0.48,0.455,0.13773967,0.085,0.055807028,0.814215,0.855,0.049179185,0.01337191,0.25943878,0.74056125,0.4024428,0.22364795,0.59676397,43.835
5,random_rescue_5,4.26,0.91,0.48,0.455,0.14382903,0.105,0.07105135,0.79897064,0.835,0.04308982,-0.0018724165,0.25887755,0.7411224,0.40538254,0.22364795,0.59246594,43.835
5,student,0.0,0.91,0.48,0.455,0.18691885,0.11,0.06917894,0.80084306,0.84,0.0,0.0,0.26112247,0.73887753,0.40361488,0.22364795,0.5950072,43.835
10,foreground_rescue_10,8.33,0.91,0.505,0.425,0.075953,0.07,0.026038501,0.84398353,0.88,0.121823594,0.05796604,0.324949,0.67505103,0.21586758,0.22364795,0.74176794,43.835
10,foreground_rescue_20,14.0,0.91,0.505,0.425,0.038190234,0.045,0.0038482272,0.8661738,0.905,0.15958637,0.08015632,0.38280612,0.6171939,0.09019633,0.22364795,0.8460318,43.835
10,foreground_rescue_5,4.575,0.91,0.505,0.425,0.11532334,0.095,0.0532367,0.8167853,0.845,0.08245326,0.030767841,0.28663266,0.7133673,0.3127518,0.22364795,0.661345,43.835
10,random,0.0,0.91,0.505,0.425,0.1474871,0.085,0.07194288,0.79807913,0.835,0.050289493,0.012061658,0.22377552,0.7762245,0.49917153,0.22364795,0.5000727,43.835
10,random_rescue_10,8.33,0.91,0.505,0.425,0.16768855,0.11,0.07865454,0.7913675,0.82,0.030088061,0.0053499984,0.23994897,0.760051,0.45183077,0.22364795,0.5493373,43.835
10,random_rescue_20,14.0,0.91,0.505,0.425,0.1836141,0.1,0.07821314,0.79180884,0.83,0.014162501,0.0057914006,0.24239796,0.757602,0.44187206,0.22364795,0.5581432,43.835
10,random_rescue_5,4.575,0.91,0.505,0.425,0.20302063,0.13,0.08680466,0.7832173,0.82,-0.0052440404,-0.0028001212,0.23887755,0.76112247,0.45204014,0.22364795,0.5474812,43.835
10,student,0.0,0.91,0.505,0.425,0.1977766,0.115,0.084004536,0.7860175,0.825,0.0,0.0,0.23994897,0.760051,0.45049828,0.22364795,0.55016375,43.835
20,foreground_rescue_10,8.62,0.91,0.52,0.41,0.074843965,0.055,0.027037976,0.842984,0.885,0.09267177,0.048064284,0.34683675,0.6531633,0.17066687,0.22364795,0.77461904,43.835
20,foreground_rescue_20,13.605,0.91,0.52,0.41,0.05874516,0.05,0.015708208,0.8543138,0.89,0.10877057,0.059394054,0.3977041,0.60229594,0.06798425,0.22364795,0.85851103,43.835
20,foreground_rescue_5,4.67,0.91,0.52,0.41,0.10175398,0.08,0.043673724,0.82634825,0.87,0.065761745,0.031428535,0.3065306,0.6934694,0.27534315,0.22364795,0.6896853,43.835
20,random,0.0,0.91,0.52,0.41,0.1474871,0.085,0.07194288,0.79807913,0.835,0.020028628,0.003159378,0.22377552,0.7762245,0.49917153,0.22364795,0.5000727,43.835
20,random_rescue_10,8.62,0.91,0.52,0.41,0.15169717,0.09,0.068544604,0.80147743,0.84,0.015818564,0.0065576565,0.2542347,0.7457653,0.4221656,0.22364795,0.57128286,43.835
20,random_rescue_20,13.605,0.91,0.52,0.41,0.09232818,0.05,0.048216254,0.8218057,0.87,0.07518755,0.026886009,0.25295916,0.7470408,0.4238099,0.22364795,0.57212085,43.835
20,random_rescue_5,4.67,0.91,0.52,0.41,0.15734835,0.095,0.06963668,0.80038536,0.845,0.010167378,0.005465579,0.25510204,0.744898,0.42234883,0.22364795,0.5703083,43.835
20,student,0.0,0.91,0.52,0.41,0.16751574,0.09,0.075102255,0.7949197,0.84,0.0,0.0,0.25887755,0.7411224,0.41469494,0.22364795,0.5785525,43.835
40,foreground_rescue_10,8.71,0.91,0.53,0.395,0.07994493,0.05,0.03060886,0.83941317,0.88,0.13932735,0.063924685,0.32617348,0.6738265,0.2138876,0.22364795,0.7364887,43.835
40,foreground_rescue_20,14.395,0.91,0.53,0.395,0.103037044,0.08,0.03343936,0.83658266,0.87,0.11623523,0.061094183,0.38418365,0.6158163,0.09249362,0.22364795,0.83770514,43.835
40,foreground_rescue_5,4.705,0.91,0.53,0.395,0.14551964,0.08,0.06626048,0.80376154,0.84,0.073752634,0.028273065,0.28530613,0.7146939,0.31996652,0.22364795,0.6478631,43.835
40,random,0.0,0.91,0.53,0.395,0.1474871,0.085,0.07194288,0.79807913,0.835,0.07178517,0.022590663,0.22377552,0.7762245,0.49917153,0.22364795,0.5000727,43.835
40,random_rescue_10,8.71,0.91,0.53,0.395,0.20201859,0.105,0.08647608,0.7835459,0.825,0.017253695,0.008057466,0.23668367,0.76331633,0.45942074,0.22364795,0.53586096,43.835
40,random_rescue_20,14.395,0.91,0.53,0.395,0.13545057,0.08,0.059575815,0.81044614,0.85,0.0838217,0.03495773,0.23714285,0.76285714,0.45579937,0.22364795,0.5413618,43.835
40,random_rescue_5,4.705,0.91,0.53,0.395,0.1804934,0.095,0.07426886,0.7957532,0.835,0.038778868,0.020264685,0.23678571,0.7632143,0.46182102,0.22364795,0.53553057,43.835
40,student,0.0,0.91,0.53,0.395,0.21927227,0.11,0.09453355,0.77548844,0.82,0.0,0.0,0.23729591,0.7627041,0.46102524,0.22364795,0.5355271,43.835
60,foreground_rescue_10,8.99,0.91,0.545,0.39,0.110405006,0.065,0.046459474,0.82356256,0.865,0.14476135,0.059279505,0.3097449,0.6902551,0.24438354,0.22364795,0.7042174,43.835
60,foreground_rescue_20,15.15,0.91,0.545,0.39,0.05456778,0.06,0.031115705,0.83890635,0.87,0.20059857,0.07462327,0.37260205,0.62739795,0.110998526,0.22364795,0.81687444,43.835
60,foreground_rescue_5,4.815,0.91,0.545,0.39,0.15073477,0.09,0.06330397,0.80671805,0.84,0.10443159,0.042435005,0.26714286,0.7328571,0.35521328,0.22364795,0.61406636,43.835
60,random,0.0,0.91,0.545,0.39,0.1474871,0.085,0.07194288,0.79807913,0.835,0.10767924,0.033796094,0.22377552,0.7762245,0.49917153,0.22364795,0.5000727,43.835
60,random_rescue_10,8.99,0.91,0.545,0.39,0.22238104,0.13,0.09202725,0.77799475,0.81,0.03278532,0.013711732,0.22127552,0.7787245,0.496287,0.22364795,0.50158316,43.835
60,random_rescue_20,15.15,0.91,0.545,0.39,0.2123884,0.13,0.09628835,0.7737337,0.8,0.04277796,0.00945062,0.22448981,0.7755102,0.48634404,0.22364795,0.51083,43.835
60,random_rescue_5,4.815,0.91,0.545,0.39,0.24638864,0.12,0.09876728,0.7712547,0.82,0.008777713,0.006971693,0.21857144,0.7814286,0.5024379,0.22364795,0.49518162,43.835
60,student,0.0,0.91,0.545,0.39,0.25516635,0.145,0.105738975,0.76428306,0.795,0.0,0.0,0.2180102,0.7819898,0.5026227,0.22364795,0.49589747,43.835
80,foreground_rescue_10,8.795,0.91,0.51,0.425,0.07611255,0.065,0.028556602,0.84146535,0.885,0.1643024,0.07264852,0.31086734,0.68913263,0.24010088,0.22364795,0.71119577,43.835
80,foreground_rescue_20,14.85,0.91,0.51,0.425,0.046185456,0.035,0.013762091,0.85625994,0.905,0.19422948,0.087443024,0.37265304,0.62734693,0.11022167,0.22364795,0.8214259,43.835
80,foreground_rescue_5,4.73,0.91,0.51,0.425,0.14546451,0.1,0.061168365,0.8088536,0.84,0.09495044,0.040036753,0.26938775,0.7306123,0.34703717,0.22364795,0.62356824,43.835
80,random,0.0,0.91,0.51,0.425,0.1474871,0.085,0.07194288,0.79807913,0.835,0.092927836,0.029262237,0.22377552,0.7762245,0.49917153,0.22364795,0.5000727,43.835
80,random_rescue_10,8.795,0.91,0.51,0.425,0.21642588,0.115,0.07973592,0.7902861,0.835,0.023989072,0.021469198,0.2225,0.7775,0.4877597,0.22364795,0.5120472,43.835
80,random_rescue_20,14.85,0.91,0.51,0.425,0.18008,0.135,0.08890139,0.7811206,0.805,0.06033495,0.012303723,0.22867347,0.77132654,0.475002,0.22364795,0.5227174,43.835
80,random_rescue_5,4.73,0.91,0.51,0.425,0.23679364,0.135,0.09536587,0.7746561,0.815,0.003621313,0.0058392524,0.22260204,0.77739793,0.4857745,0.22364795,0.5118755,43.835
80,student,0.0,0.91,0.51,0.425,0.24041495,0.14,0.10120512,0.7688169,0.8,0.0,0.0,0.22112246,0.77887756,0.4907671,0.22364795,0.5083069,43.835
100,foreground_rescue_10,8.705,0.91,0.555,0.38,0.11058604,0.08,0.034512658,0.83550936,0.88,0.15811032,0.07397838,0.31168368,0.68831635,0.23661014,0.22364795,0.71370435,43.835
100,foreground_rescue_20,14.68,0.91,0.555,0.38,0.06963573,0.06,0.029100483,0.8409216,0.88,0.19906063,0.079390556,0.37265304,0.62734693,0.10957152,0.22364795,0.8207167,43.835
100,foreground_rescue_5,4.72,0.91,0.555,0.38,0.15021221,0.095,0.06574693,0.80427504,0.855,0.11848415,0.042744104,0.2710204,0.7289796,0.34079453,0.22364795,0.6278488,43.835
100,random,0.0,0.91,0.555,0.38,0.1474871,0.085,0.07194288,0.79807913,0.835,0.12120925,0.036548153,0.22377552,0.7762245,0.49917153,0.22364795,0.5000727,43.835
100,random_rescue_10,8.705,0.91,0.555,0.38,0.21030153,0.115,0.092543215,0.7774788,0.815,0.058394827,0.015947826,0.22433674,0.7756633,0.48044178,0.22364795,0.5170527,43.835
100,random_rescue_20,14.68,0.91,0.555,0.38,0.18846646,0.1,0.0844134,0.7856086,0.82,0.08022991,0.024077628,0.22913265,0.7708673,0.46748963,0.22364795,0.5280765,43.835
100,random_rescue_5,4.72,0.91,0.555,0.38,0.2076335,0.13,0.09006431,0.7799577,0.83,0.061062865,0.018426733,0.22352041,0.77647954,0.48208526,0.22364795,0.5145823,43.835
100,student,0.0,0.91,0.555,0.38,0.26869637,0.14,0.10849104,0.761531,0.8,0.0,0.0,0.22285715,0.7771429,0.48415142,0.22364795,0.5128851,43.835
