epoch,mask_method,actual_swaps,full_teacher_correct,student_correct,correction_opportunity,kl,prediction_flip,gt_probability_drop,gt_probability,correct,kl_reduction_vs_student_mask,gt_probability_gain_vs_student_mask,foreground_selection_ratio,background_selection_ratio,foreground_missing_ratio,foreground_area_ratio,foreground_coverage_retained,foreground_patch_count
5,random,0.0,0.87,0.52,0.37,0.16123016,0.095,0.068765834,0.7669298,0.795,-0.051276594,-0.037420046,0.23061223,0.7693877,0.50028646,0.2299745,0.5013036,45.075
5,random_rescue_10,8.705,0.87,0.52,0.37,0.15032421,0.09,0.05785687,0.77783877,0.81,-0.040370632,-0.026511084,0.24857144,0.7514286,0.4486472,0.2299745,0.5468643,45.075
5,random_rescue_20,14.43,0.87,0.52,0.37,0.09637542,0.06,0.032588612,0.803107,0.84,0.013578154,-0.0012428291,0.24719387,0.75280607,0.45146874,0.2299745,0.5437784,45.075
5,random_rescue_5,4.735,0.87,0.52,0.37,0.07149058,0.065,0.030010622,0.805685,0.845,0.038462996,0.0013351643,0.24688776,0.75311226,0.45340034,0.2299745,0.54137075,45.075
5,student,0.0,0.87,0.52,0.37,0.109953575,0.075,0.031345785,0.80434984,0.845,0.0,0.0,0.24897958,0.75102043,0.44922516,0.2299745,0.54616356,45.075
10,foreground_rescue_10,8.165,0.87,0.555,0.325,0.09481335,0.07,0.0007179029,0.8349776,0.87,0.073253244,0.029509187,0.34857142,0.6514286,0.18348205,0.2299745,0.7626988,45.075
10,foreground_rescue_20,13.12,0.87,0.555,0.325,0.07263527,0.05,-0.013125846,0.8488214,0.89,0.095431305,0.04335294,0.39913264,0.60086733,0.083993904,0.2299745,0.8474608,45.075
10,foreground_rescue_5,4.515,0.87,0.555,0.325,0.12277072,0.07,0.0132444,0.8224512,0.86,0.045295864,0.01698269,0.31132653,0.6886735,0.2742707,0.2299745,0.6875747,45.075
10,random,0.0,0.87,0.555,0.325,0.16123016,0.095,0.068765834,0.7669298,0.795,0.0068364246,-0.03853874,0.23061223,0.7693877,0.50028646,0.2299745,0.5013036,45.075
10,random_rescue_10,8.165,0.87,0.555,0.325,0.1106928,0.075,0.03124134,0.80445427,0.845,0.057373784,-0.0010142506,0.26178572,0.73821425,0.41320747,0.2299745,0.57548654,45.075
10,random_rescue_20,13.12,0.87,0.555,0.325,0.104506806,0.065,0.02566398,0.8100316,0.845,0.063559785,0.004563111,0.26545918,0.73454076,0.40364924,0.2299745,0.58562666,45.075
10,random_rescue_5,4.515,0.87,0.555,0.325,0.15503561,0.085,0.026560636,0.80913496,0.845,0.013030977,0.0036664552,0.26270407,0.7372959,0.4116752,0.2299745,0.5770298,45.075
10,student,0.0,0.87,0.555,0.325,0.16806658,0.095,0.030227091,0.8054685,0.845,0.0,0.0,0.2652551,0.73474485,0.40664867,0.2299745,0.5826919,45.075
20,foreground_rescue_10,8.07,0.87,0.555,0.33,0.094985984,0.055,0.009344049,0.8263515,0.865,0.07214414,0.048982844,0.34433675,0.6556633,0.19123468,0.2299745,0.76091707,45.075
20,foreground_rescue_20,13.14,0.87,0.555,0.33,0.08565178,0.065,-0.0024317254,0.8381273,0.885,0.08147835,0.060758613,0.39607143,0.60392857,0.08914025,0.2299745,0.8469694,45.075
20,foreground_rescue_5,4.47,0.87,0.555,0.33,0.07665457,0.055,0.011048789,0.8246468,0.865,0.09047557,0.047278102,0.30760205,0.6923979,0.2809826,0.2299745,0.6864058,45.075
20,random,0.0,0.87,0.555,0.33,0.16123016,0.095,0.068765834,0.7669298,0.795,0.0058999676,-0.010438938,0.23061223,0.7693877,0.50028646,0.2299745,0.5013036,45.075
20,random_rescue_10,8.07,0.87,0.555,0.33,0.17575666,0.105,0.05604533,0.7796503,0.815,-0.00862654,0.0022815606,0.26,0.74,0.41505542,0.2299745,0.5785407,45.075
20,random_rescue_20,13.14,0.87,0.555,0.33,0.14817065,0.085,0.043999568,0.791696,0.825,0.018959483,0.014327325,0.26336735,0.7366326,0.40825886,0.2299745,0.5852484,45.075
20,random_rescue_5,4.47,0.87,0.555,0.33,0.1431541,0.085,0.043655764,0.7920398,0.825,0.023976034,0.014671129,0.26102042,0.7389796,0.41488552,0.2299745,0.57912815,45.075
20,student,0.0,0.87,0.555,0.33,0.16713013,0.1,0.058326893,0.7773687,0.81,0.0,0.0,0.2619898,0.73801017,0.41283318,0.2299745,0.58163434,45.075
40,foreground_rescue_10,8.055,0.87,0.56,0.33,0.11713781,0.065,5.882129e-05,0.83563673,0.875,0.061662935,0.037486564,0.34525508,0.65474486,0.1867081,0.2299745,0.76396555,45.075
40,foreground_rescue_20,12.9,0.87,0.56,0.33,0.093643315,0.065,-0.012025692,0.8477213,0.895,0.08515743,0.049571075,0.39469388,0.60530615,0.09108959,0.2299745,0.84543014,45.075
40,foreground_rescue_5,4.42,0.87,0.56,0.33,0.1427282,0.1,-0.0032126904,0.83890826,0.88,0.036072556,0.040758077,0.30816326,0.6918367,0.27830034,0.2299745,0.6871908,45.075
40,random,0.0,0.87,0.56,0.33,0.16123016,0.095,0.068765834,0.7669298,0.795,0.017570587,-0.031220444,0.23061223,0.7693877,0.50028646,0.2299745,0.5013036,45.075
40,random_rescue_10,8.055,0.87,0.56,0.33,0.1466077,0.09,0.02679575,0.8088998,0.85,0.03219305,0.010749635,0.26056123,0.7394388,0.41414806,0.2299745,0.57785654,45.075
40,random_rescue_20,12.9,0.87,0.56,0.33,0.14130057,0.09,0.03047424,0.8052213,0.84,0.03750018,0.0070711444,0.26132652,0.73867345,0.411305,0.2299745,0.583138,45.075
40,random_rescue_5,4.42,0.87,0.56,0.33,0.1783051,0.11,0.03532226,0.8003733,0.83,0.00049564935,0.0022231247,0.26142856,0.7385714,0.4155557,0.2299745,0.5779896,45.075
40,student,0.0,0.87,0.56,0.33,0.17880076,0.105,0.037545387,0.7981502,0.835,0.0,0.0,0.26306123,0.7369388,0.4116471,0.2299745,0.5814726,45.075
60,foreground_rescue_10,8.03,0.87,0.555,0.33,0.12080918,0.07,0.0010741156,0.8346214,0.87,0.071638815,0.04643853,0.3416837,0.6583164,0.19417967,0.2299745,0.75400984,45.075
60,foreground_rescue_20,12.955,0.87,0.555,0.33,0.083614565,0.06,-0.019331781,0.8550274,0.9,0.10883344,0.066844426,0.39193878,0.6080612,0.09820156,0.2299745,0.8362884,45.075
60,foreground_rescue_5,4.445,0.87,0.555,0.33,0.11405125,0.065,0.022047244,0.8136483,0.855,0.078396745,0.025465403,0.30510205,0.6948979,0.2841351,0.2299745,0.68011266,45.075
60,random,0.0,0.87,0.555,0.33,0.16123016,0.095,0.068765834,0.7669298,0.795,0.031217836,-0.021253185,0.23061223,0.7693877,0.50028646,0.2299745,0.5013036,45.075
60,random_rescue_10,8.03,0.87,0.555,0.33,0.14778139,0.095,0.03049073,0.80520487,0.835,0.04466661,0.017021917,0.2590306,0.7409694,0.41460624,0.2299745,0.57714266,45.075
60,random_rescue_20,12.955,0.87,0.555,0.33,0.12483487,0.08,0.026486209,0.80920935,0.85,0.06761313,0.021026438,0.2617347,0.7382653,0.4128167,0.2299745,0.5793691,45.075
60,random_rescue_5,4.445,0.87,0.555,0.33,0.15811174,0.09,0.02764288,0.80805266,0.85,0.03433626,0.019869765,0.25816327,0.7418367,0.41933042,0.2299745,0.57319033,45.075
60,student,0.0,0.87,0.555,0.33,0.192448,0.115,0.047512647,0.7881829,0.815,0.0,0.0,0.25974488,0.7402551,0.41709855,0.2299745,0.5752133,45.075
80,foreground_rescue_10,8.355,0.87,0.56,0.325,0.13314761,0.11,-1.9952655e-05,0.83571553,0.89,0.05917019,0.04329703,0.34035712,0.6596429,0.19526963,0.2299745,0.7531363,45.075
80,foreground_rescue_20,13.4,0.87,0.56,0.325,0.113698386,0.07,-0.018447675,0.8541432,0.9,0.078619406,0.061724752,0.39183673,0.60816324,0.09778704,0.2299745,0.8360155,45.075
80,foreground_rescue_5,4.585,0.87,0.56,0.325,0.101428516,0.08,0.004348232,0.83134735,0.87,0.09088928,0.038928844,0.30188775,0.69811225,0.29083672,0.2299745,0.673547,45.075
80,random,0.0,0.87,0.56,0.325,0.16123016,0.095,0.068765834,0.7669298,0.795,0.031087635,-0.025488753,0.23061223,0.7693877,0.50028646,0.2299745,0.5013036,45.075
80,random_rescue_10,8.355,0.87,0.56,0.325,0.15730815,0.085,0.046742298,0.78895324,0.825,0.03500966,-0.0034652227,0.25535715,0.74464285,0.42909348,0.2299745,0.5644235,45.075
80,random_rescue_20,13.4,0.87,0.56,0.325,0.13459527,0.08,0.026635496,0.80906004,0.85,0.057722524,0.01664158,0.25540817,0.74459183,0.43064022,0.2299745,0.5617655,45.075
80,random_rescue_5,4.585,0.87,0.56,0.325,0.15608755,0.095,0.032015886,0.80367965,0.845,0.03623026,0.01126119,0.2542347,0.7457653,0.4280552,0.2299745,0.5657575,45.075
80,student,0.0,0.87,0.56,0.325,0.19231778,0.105,0.043277077,0.79241854,0.825,0.0,0.0,0.25510204,0.7448979,0.42926806,0.2299745,0.56413436,45.075
100,foreground_rescue_10,8.46,0.87,0.56,0.325,0.12917867,0.085,-0.0056518503,0.84134746,0.885,0.048401114,0.03159846,0.34010205,0.6598979,0.19721442,0.2299745,0.7504469,45.075
100,foreground_rescue_20,13.615,0.87,0.56,0.325,0.10913044,0.08,-0.025090044,0.8607856,0.91,0.06844935,0.051036652,0.3927041,0.60729593,0.096695155,0.2299745,0.8357748,45.075
100,foreground_rescue_5,4.615,0.87,0.56,0.325,0.1552073,0.095,0.0050330614,0.83066255,0.865,0.022372479,0.020913549,0.30086735,0.6991326,0.295825,0.2299745,0.66995263,45.075
100,random,0.0,0.87,0.56,0.325,0.16123016,0.095,0.068765834,0.7669298,0.795,0.01634962,-0.042819217,0.23061223,0.7693877,0.50028646,0.2299745,0.5013036,45.075
100,random_rescue_10,8.46,0.87,0.56,0.325,0.16445965,0.095,0.044740427,0.7909551,0.825,0.013120137,-0.018793816,0.25219387,0.7478061,0.43792707,0.2299745,0.55596095,45.075
100,random_rescue_20,13.615,0.87,0.56,0.325,0.17312874,0.115,0.023865905,0.8118297,0.835,0.0044510495,0.002080707,0.25540817,0.74459183,0.42899403,0.2299745,0.5652632,45.075
100,random_rescue_5,4.615,0.87,0.56,0.325,0.18469721,0.11,0.02405352,0.81164205,0.85,-0.0071174335,0.001893093,0.25260204,0.7473979,0.4377747,0.2299745,0.55757165,45.075
100,student,0.0,0.87,0.56,0.325,0.17757979,0.11,0.025946612,0.809749,0.84,0.0,0.0,0.2537755,0.7462245,0.43560597,0.2299745,0.5594373,45.075
