epoch,mask_method,group,count,sum
20,foreground_rescue_5,0,50,4
20,foreground_rescue_5,1,50,26
20,foreground_rescue_5,2,50,31
20,foreground_rescue_5,3,50,5
20,random,0,50,4
20,random,1,50,26
20,random,2,50,31
20,random,3,50,5
20,random_rescue_10,0,50,4
20,random_rescue_10,1,50,26
20,random_rescue_10,2,50,31
20,random_rescue_10,3,50,5
20,random_rescue_20,0,50,4
20,random_rescue_20,1,50,26
20,random_rescue_20,2,50,31
20,random_rescue_20,3,50,5
20,random_rescue_5,0,50,4
20,random_rescue_5,1,50,26
20,random_rescue_5,2,50,31
20,random_rescue_5,3,50,5
20,student,0,50,4
20,student,1,50,26
20,student,2,50,31
20,student,3,50,5
40,foreground_rescue_10,0,50,3
40,foreground_rescue_10,1,50,22
40,foreground_rescue_10,2,50,32
40,foreground_rescue_10,3,50,9
40,foreground_rescue_20,0,50,3
40,foreground_rescue_20,1,50,22
40,foreground_rescue_20,2,50,32
40,foreground_rescue_20,3,50,9
40,foreground_rescue_5,0,50,3
40,foreground_rescue_5,1,50,22
40,foreground_rescue_5,2,50,32
40,foreground_rescue_5,3,50,9
40,random,0,50,3
40,random,1,50,22
40,random,2,50,32
40,random,3,50,9
40,random_rescue_10,0,50,3
40,random_rescue_10,1,50,22
40,random_rescue_10,2,50,32
40,random_rescue_10,3,50,9
40,random_rescue_20,0,50,3
40,random_rescue_20,1,50,22
40,random_rescue_20,2,50,32
40,random_rescue_20,3,50,9
40,random_rescue_5,0,50,3
40,random_rescue_5,1,50,22
40,random_rescue_5,2,50,32
40,random_rescue_5,3,50,9
40,student,0,50,3
40,student,1,50,22
40,student,2,50,32
40,student,3,50,9
60,foreground_rescue_10,0,50,4
60,foreground_rescue_10,1,50,26
60,foreground_rescue_10,2,50,31
60,foreground_rescue_10,3,50,5
60,foreground_rescue_20,0,50,4
60,foreground_rescue_20,1,50,26
60,foreground_rescue_20,2,50,31
60,foreground_rescue_20,3,50,5
60,foreground_rescue_5,0,50,4
60,foreground_rescue_5,1,50,26
60,foreground_rescue_5,2,50,31
60,foreground_rescue_5,3,50,5
60,random,0,50,4
60,random,1,50,26
60,random,2,50,31
60,random,3,50,5
60,random_rescue_10,0,50,4
60,random_rescue_10,1,50,26
60,random_rescue_10,2,50,31
60,random_rescue_10,3,50,5
60,random_rescue_20,0,50,4
60,random_rescue_20,1,50,26
60,random_rescue_20,2,50,31
60,random_rescue_20,3,50,5
60,random_rescue_5,0,50,4
60,random_rescue_5,1,50,26
60,random_rescue_5,2,50,31
60,random_rescue_5,3,50,5
60,student,0,50,4
60,student,1,50,26
60,student,2,50,31
60,student,3,50,5
80,foreground_rescue_10,0,50,1
80,foreground_rescue_10,1,50,24
80,foreground_rescue_10,2,50,31
80,foreground_rescue_10,3,50,9
80,foreground_rescue_20,0,50,1
80,foreground_rescue_20,1,50,24
80,foreground_rescue_20,2,50,31
80,foreground_rescue_20,3,50,9
80,foreground_rescue_5,0,50,1
80,foreground_rescue_5,1,50,24
80,foreground_rescue_5,2,50,31
80,foreground_rescue_5,3,50,9
80,random,0,50,1
80,random,1,50,24
80,random,2,50,31
80,random,3,50,9
80,random_rescue_10,0,50,1
80,random_rescue_10,1,50,24
80,random_rescue_10,2,50,31
80,random_rescue_10,3,50,9
80,random_rescue_20,0,50,1
80,random_rescue_20,1,50,24
80,random_rescue_20,2,50,31
80,random_rescue_20,3,50,9
80,random_rescue_5,0,50,1
80,random_rescue_5,1,50,24
80,random_rescue_5,2,50,31
80,random_rescue_5,3,50,9
80,student,0,50,1
80,student,1,50,24
80,student,2,50,31
80,student,3,50,9
100,foreground_rescue_10,0,50,2
100,foreground_rescue_10,1,50,23
100,foreground_rescue_10,2,50,31
100,foreground_rescue_10,3,50,9
100,foreground_rescue_20,0,50,2
100,foreground_rescue_20,1,50,23
100,foreground_rescue_20,2,50,31
100,foreground_rescue_20,3,50,9
100,foreground_rescue_5,0,50,2
100,foreground_rescue_5,1,50,23
100,foreground_rescue_5,2,50,31
100,foreground_rescue_5,3,50,9
100,random,0,50,2
100,random,1,50,23
100,random,2,50,31
100,random,3,50,9
100,random_rescue_10,0,50,2
100,random_rescue_10,1,50,23
100,random_rescue_10,2,50,31
100,random_rescue_10,3,50,9
100,random_rescue_20,0,50,2
100,random_rescue_20,1,50,23
100,random_rescue_20,2,50,31
100,random_rescue_20,3,50,9
100,random_rescue_5,0,50,2
100,random_rescue_5,1,50,23
100,random_rescue_5,2,50,31
100,random_rescue_5,3,50,9
100,student,0,50,2
100,student,1,50,23
100,student,2,50,31
100,student,3,50,9
