epoch,mask_method,actual_swaps,full_teacher_correct,student_correct,correction_opportunity,kl,prediction_flip,gt_probability_drop,gt_probability,correct,kl_reduction_vs_student_mask,gt_probability_gain_vs_student_mask,foreground_selection_ratio,background_selection_ratio,foreground_missing_ratio,foreground_area_ratio,foreground_coverage_retained,foreground_patch_count
5,random,0.0,0.91,0.485,0.45,0.1474871,0.085,0.07194288,0.79807913,0.835,0.023489712,-0.010001689,0.22377552,0.7762245,0.49917153,0.22364795,0.5000727,43.835
5,random_rescue_10,7.855,0.91,0.485,0.45,0.14763306,0.105,0.062089097,0.8079329,0.845,0.023343753,-0.00014790446,0.26132652,0.73867345,0.40086928,0.22364795,0.595105,43.835
5,random_rescue_20,12.72,0.91,0.485,0.45,0.19656181,0.135,0.078877404,0.7911446,0.825,-0.025585003,-0.016936207,0.2625,0.7375,0.39511955,0.22364795,0.599919,43.835
5,random_rescue_5,4.3,0.91,0.485,0.45,0.15266281,0.115,0.060418457,0.8096036,0.855,0.018314008,0.0015227331,0.25994897,0.74005103,0.40278417,0.22364795,0.59314615,43.835
5,student,0.0,0.91,0.485,0.45,0.17097682,0.115,0.061941195,0.80808085,0.845,0.0,0.0,0.26239794,0.737602,0.3988199,0.22364795,0.59790885,43.835
10,foreground_rescue_10,7.945,0.91,0.505,0.43,0.08740283,0.06,0.031504437,0.83851755,0.87,0.11405758,0.05835192,0.33535713,0.6646429,0.19087344,0.22364795,0.7668305,43.835
10,foreground_rescue_20,13.065,0.91,0.505,0.43,0.064524435,0.045,0.02138231,0.84863967,0.885,0.13693596,0.06847405,0.38760203,0.61239797,0.081912085,0.22364795,0.85921556,43.835
10,foreground_rescue_5,4.33,0.91,0.505,0.43,0.09978019,0.07,0.042844012,0.82717794,0.86,0.10168021,0.04701234,0.2984694,0.70153064,0.28510246,0.22364795,0.6895765,43.835
10,random,0.0,0.91,0.505,0.43,0.1474871,0.085,0.07194288,0.79807913,0.835,0.053973302,0.017913472,0.22377552,0.7762245,0.49917153,0.22364795,0.5000727,43.835
10,random_rescue_10,7.945,0.91,0.505,0.43,0.18257965,0.105,0.07303766,0.7969843,0.835,0.018880753,0.016818693,0.25290817,0.7470918,0.4136637,0.22364795,0.58512384,43.835
10,random_rescue_20,13.065,0.91,0.505,0.43,0.14280356,0.095,0.06946872,0.80055326,0.835,0.058656845,0.02038763,0.2552551,0.7447449,0.40538976,0.22364795,0.59115934,43.835
10,random_rescue_5,4.33,0.91,0.505,0.43,0.16510133,0.095,0.07253434,0.7974876,0.835,0.03635907,0.017322017,0.2529592,0.7470408,0.4142556,0.22364795,0.58329767,43.835
10,student,0.0,0.91,0.505,0.43,0.2014604,0.125,0.08985636,0.7801656,0.805,0.0,0.0,0.25428572,0.74571425,0.41167215,0.22364795,0.5866222,43.835
20,foreground_rescue_10,8.285,0.91,0.52,0.41,0.09857703,0.065,0.032349464,0.8376726,0.875,0.070959546,0.04680055,0.34387755,0.65612245,0.17528093,0.22364795,0.7769293,43.835
20,foreground_rescue_20,13.3,0.91,0.52,0.41,0.063270204,0.05,0.018822704,0.85119927,0.89,0.106266364,0.060327314,0.395051,0.60494894,0.07141911,0.22364795,0.8621193,43.835
20,foreground_rescue_5,4.48,0.91,0.52,0.41,0.13626078,0.09,0.040611148,0.82941085,0.87,0.033275798,0.03853887,0.30505103,0.694949,0.2763647,0.22364795,0.69297963,43.835
20,random,0.0,0.91,0.52,0.41,0.1474871,0.085,0.07194288,0.79807913,0.835,0.02204947,0.007207136,0.22377552,0.7762245,0.49917153,0.22364795,0.5000727,43.835
20,random_rescue_10,8.285,0.91,0.52,0.41,0.16354686,0.11,0.07387425,0.79614776,0.83,0.005989711,0.005275769,0.25566328,0.7443367,0.414437,0.22364795,0.58147794,43.835
20,random_rescue_20,13.3,0.91,0.52,0.41,0.14002955,0.09,0.058170013,0.811852,0.85,0.02950703,0.020980008,0.25346938,0.7465306,0.4151698,0.22364795,0.58176297,43.835
20,random_rescue_5,4.48,0.91,0.52,0.41,0.1474326,0.11,0.06593971,0.8040823,0.83,0.022103973,0.013210308,0.25734693,0.7426531,0.4118553,0.22364795,0.58400327,43.835
20,student,0.0,0.91,0.52,0.41,0.16953658,0.11,0.07915002,0.790872,0.82,0.0,0.0,0.25933674,0.7406633,0.40694228,0.22364795,0.58859444,43.835
40,foreground_rescue_10,8.7,0.91,0.53,0.4,0.07090897,0.05,0.028883962,0.84113806,0.88,0.074868344,0.038400684,0.3309694,0.6690306,0.20094033,0.22364795,0.75038284,43.835
40,foreground_rescue_20,14.185,0.91,0.53,0.4,0.05617161,0.05,0.018794203,0.8512278,0.89,0.089605704,0.048490442,0.38693878,0.6130612,0.08569412,0.22364795,0.84682524,43.835
40,foreground_rescue_5,4.72,0.91,0.53,0.4,0.09827982,0.07,0.033184156,0.8368378,0.88,0.047497492,0.03410049,0.29035714,0.7096429,0.30437243,0.22364795,0.6662641,43.835
40,random,0.0,0.91,0.53,0.4,0.1474871,0.085,0.07194288,0.79807913,0.835,-0.0017097875,-0.004658236,0.22377552,0.7762245,0.49917153,0.22364795,0.5000727,43.835
40,random_rescue_10,8.7,0.91,0.53,0.4,0.11986478,0.075,0.055598103,0.8144239,0.865,0.025912538,0.011686541,0.2407653,0.75923467,0.4480785,0.22364795,0.5514215,43.835
40,random_rescue_20,14.185,0.91,0.53,0.4,0.09106309,0.055,0.036059465,0.83396256,0.885,0.054714225,0.03122518,0.24209185,0.75790817,0.44184968,0.22364795,0.55917525,43.835
40,random_rescue_5,4.72,0.91,0.53,0.4,0.13693357,0.085,0.059380237,0.81064177,0.855,0.0088437535,0.0079044085,0.2407653,0.75923467,0.44842738,0.22364795,0.5504488,43.835
40,student,0.0,0.91,0.53,0.4,0.14577731,0.095,0.06728464,0.80273736,0.845,0.0,0.0,0.24219388,0.75780606,0.4466871,0.22364795,0.55277056,43.835
60,foreground_rescue_10,9.06,0.91,0.58,0.355,0.088992395,0.055,0.026217496,0.8438045,0.895,0.18526493,0.08884528,0.3080102,0.69198984,0.242899,0.22364795,0.70796496,43.835
60,foreground_rescue_20,15.155,0.91,0.58,0.355,0.06329325,0.045,0.02105957,0.8489624,0.895,0.21096408,0.09400321,0.3702041,0.6297959,0.111699544,0.22364795,0.81871843,43.835
60,foreground_rescue_5,4.835,0.91,0.58,0.355,0.11025404,0.07,0.037976295,0.83204573,0.88,0.16400328,0.077086486,0.26489794,0.735102,0.3563967,0.22364795,0.6150339,43.835
60,random,0.0,0.91,0.58,0.355,0.1474871,0.085,0.07194288,0.79807913,0.835,0.12677023,0.043119896,0.22377552,0.7762245,0.49917153,0.22364795,0.5000727,43.835
60,random_rescue_10,9.06,0.91,0.58,0.355,0.20051679,0.105,0.08095992,0.78906214,0.845,0.07374054,0.03410286,0.21591836,0.78408164,0.50800824,0.22364795,0.4941988,43.835
60,random_rescue_20,15.155,0.91,0.58,0.355,0.14054555,0.07,0.058203068,0.8118189,0.87,0.13371179,0.056859713,0.22505102,0.77494895,0.48640335,0.22364795,0.512565,43.835
60,random_rescue_5,4.835,0.91,0.58,0.355,0.20845677,0.13,0.09342184,0.7766002,0.81,0.06580057,0.02164094,0.21581632,0.7841837,0.5047115,0.22364795,0.49539077,43.835
60,student,0.0,0.91,0.58,0.355,0.27425733,0.15,0.11506278,0.7549593,0.8,0.0,0.0,0.21556121,0.7844388,0.5064295,0.22364795,0.49344707,43.835
80,foreground_rescue_10,9.0,0.91,0.54,0.39,0.1031015,0.07,0.05008031,0.8199417,0.86,0.17011133,0.058045402,0.30709183,0.69290817,0.24407698,0.22364795,0.7065419,43.835
80,foreground_rescue_20,15.0,0.91,0.54,0.39,0.08062827,0.065,0.037717488,0.83230454,0.865,0.19258456,0.070408225,0.36831635,0.63168365,0.114485,0.22364795,0.81417084,43.835
80,foreground_rescue_5,4.815,0.91,0.54,0.39,0.10426795,0.055,0.042543903,0.8274781,0.875,0.16894488,0.065581806,0.26438776,0.7356123,0.35687485,0.22364795,0.612883,43.835
80,random,0.0,0.91,0.54,0.39,0.1474871,0.085,0.07194288,0.79807913,0.835,0.12572573,0.03618283,0.22377552,0.7762245,0.49917153,0.22364795,0.5000727,43.835
80,random_rescue_10,9.0,0.91,0.54,0.39,0.16131514,0.1,0.077703744,0.7923183,0.84,0.11189768,0.030421961,0.21877553,0.7812245,0.49773562,0.22364795,0.50077087,43.835
80,random_rescue_20,15.0,0.91,0.54,0.39,0.20352556,0.14,0.09820567,0.7718163,0.81,0.06968727,0.009920036,0.22382653,0.7761735,0.48808002,0.22364795,0.5101258,43.835
80,random_rescue_5,4.815,0.91,0.54,0.39,0.26655045,0.165,0.110982,0.75904,0.795,0.0066623795,-0.0028562886,0.21484694,0.78515303,0.5068623,0.22364795,0.492188,43.835
80,student,0.0,0.91,0.54,0.39,0.27321282,0.14,0.10812571,0.7618963,0.81,0.0,0.0,0.21525511,0.78474486,0.5053789,0.22364795,0.4937087,43.835
100,foreground_rescue_10,8.94,0.91,0.545,0.385,0.11292755,0.06,0.052849602,0.8171724,0.86,0.206463,0.07100764,0.3060204,0.69397956,0.24560821,0.22364795,0.70469046,43.835
100,foreground_rescue_20,14.96,0.91,0.545,0.385,0.085320204,0.07,0.026487507,0.84353447,0.88,0.23407035,0.09736974,0.367449,0.632551,0.11619298,0.22364795,0.81398165,43.835
100,foreground_rescue_5,4.77,0.91,0.545,0.385,0.18552908,0.105,0.072799996,0.79722196,0.835,0.13386145,0.05105725,0.2634694,0.7365306,0.35847625,0.22364795,0.6119911,43.835
100,random,0.0,0.91,0.545,0.385,0.1474871,0.085,0.07194288,0.79807913,0.835,0.17190343,0.051914357,0.22377552,0.7762245,0.49917153,0.22364795,0.5000727,43.835
100,random_rescue_10,8.94,0.91,0.545,0.385,0.2479204,0.13,0.10017552,0.7698465,0.81,0.071470134,0.023681719,0.21989796,0.780102,0.49360836,0.22364795,0.50524503,43.835
100,random_rescue_20,14.96,0.91,0.545,0.385,0.22268242,0.135,0.1025007,0.76752126,0.795,0.09670812,0.021356542,0.22479591,0.77520406,0.4847095,0.22364795,0.51248264,43.835
100,random_rescue_5,4.77,0.91,0.545,0.385,0.31536758,0.165,0.117479734,0.75254226,0.785,0.0040229512,0.006377507,0.21551019,0.7844898,0.50299656,0.22364795,0.49495134,43.835
100,student,0.0,0.91,0.545,0.385,0.31939054,0.16,0.12385724,0.7461648,0.78,0.0,0.0,0.21479592,0.7852041,0.5045194,0.22364795,0.49415648,43.835
