epoch,mask_method,actual_swaps,full_teacher_correct,student_correct,correction_opportunity,kl,prediction_flip,gt_probability_drop,gt_probability,correct,kl_reduction_vs_student_mask,gt_probability_gain_vs_student_mask,foreground_selection_ratio,background_selection_ratio,foreground_missing_ratio,foreground_area_ratio,foreground_coverage_retained,foreground_patch_count
5,random,0.0,0.87,0.525,0.35,0.16123016,0.095,0.068765834,0.7669298,0.795,-0.031882025,-0.029234257,0.23061223,0.7693877,0.50028646,0.2299745,0.5013036,45.075
5,random_rescue_10,8.49,0.87,0.525,0.35,0.10244216,0.065,0.01922301,0.81647253,0.865,0.02690598,0.020308562,0.25535715,0.74464285,0.4331464,0.2299745,0.55967754,45.075
5,random_rescue_20,14.015,0.87,0.525,0.35,0.10283855,0.075,0.042843882,0.7928517,0.835,0.026509577,-0.0033123111,0.25602043,0.7439796,0.43031493,0.2299745,0.5615433,45.075
5,random_rescue_5,4.645,0.87,0.525,0.35,0.097426586,0.065,0.02970542,0.80599016,0.855,0.031921554,0.009826151,0.2547449,0.7452551,0.43434516,0.2299745,0.55907077,45.075
5,student,0.0,0.87,0.525,0.35,0.12934813,0.09,0.039531574,0.79616404,0.84,0.0,0.0,0.2572959,0.7427041,0.43034413,0.2299745,0.5630207,45.075
10,foreground_rescue_10,7.78,0.87,0.535,0.345,0.069360785,0.045,-0.008038408,0.84373397,0.885,0.068448976,0.041858345,0.352449,0.64755106,0.17320205,0.2299745,0.77509904,45.075
10,foreground_rescue_20,12.465,0.87,0.535,0.345,0.07310745,0.045,-0.013856712,0.84955233,0.885,0.0647023,0.047676645,0.40025508,0.5997449,0.08177052,0.2299745,0.8529318,45.075
10,foreground_rescue_5,4.37,0.87,0.535,0.345,0.08116712,0.045,0.0063819713,0.8293136,0.865,0.05664264,0.027437963,0.31765306,0.68234694,0.25727335,0.2299745,0.7054639,45.075
10,random,0.0,0.87,0.535,0.345,0.16123016,0.095,0.068765834,0.7669298,0.795,-0.023420405,-0.034945894,0.23061223,0.7693877,0.50028646,0.2299745,0.5013036,45.075
10,random_rescue_10,7.78,0.87,0.535,0.345,0.14985444,0.08,0.03788188,0.7978137,0.83,-0.012044676,-0.004061948,0.2692347,0.7307653,0.39348966,0.2299745,0.5968916,45.075
10,random_rescue_20,12.465,0.87,0.535,0.345,0.12963852,0.075,0.033220913,0.8024747,0.835,0.00817124,0.0005990198,0.27081633,0.7291837,0.38574275,0.2299745,0.60351133,45.075
10,random_rescue_5,4.37,0.87,0.535,0.345,0.12906437,0.06,0.030267445,0.80542815,0.84,0.008745389,0.003552488,0.26959184,0.7304082,0.39271033,0.2299745,0.5967523,45.075
10,student,0.0,0.87,0.535,0.345,0.13780977,0.075,0.033819932,0.8018756,0.835,0.0,0.0,0.27306122,0.7269388,0.38461694,0.2299745,0.6048093,45.075
20,foreground_rescue_10,8.335,0.87,0.56,0.325,0.09719497,0.065,0.005067745,0.8306278,0.875,0.053692643,0.041209158,0.3369898,0.6630102,0.20728722,0.2299745,0.74346024,45.075
20,foreground_rescue_20,13.885,0.87,0.56,0.325,0.08606748,0.06,-0.008167251,0.84386283,0.88,0.064820126,0.054444157,0.39362243,0.60637754,0.09335384,0.2299745,0.8402678,45.075
20,foreground_rescue_5,4.545,0.87,0.56,0.325,0.114594735,0.07,0.012635346,0.8230602,0.87,0.036292873,0.033641562,0.29831633,0.70168364,0.29941973,0.2299745,0.6660763,45.075
20,random,0.0,0.87,0.56,0.325,0.16123016,0.095,0.068765834,0.7669298,0.795,-0.010342556,-0.022488924,0.23061223,0.7693877,0.50028646,0.2299745,0.5013036,45.075
20,random_rescue_10,8.335,0.87,0.56,0.325,0.14585316,0.105,0.04116966,0.7945259,0.835,0.005034451,0.0051072454,0.2512245,0.7487755,0.43390998,0.2299745,0.56169426,45.075
20,random_rescue_20,13.885,0.87,0.56,0.325,0.110406056,0.075,0.029549455,0.80614614,0.845,0.040481552,0.01672745,0.25295916,0.7470408,0.43170428,0.2299745,0.5623336,45.075
20,random_rescue_5,4.545,0.87,0.56,0.325,0.13222264,0.09,0.049373083,0.7863225,0.81,0.018664975,-0.0030961803,0.2510204,0.74897957,0.43815985,0.2299745,0.55633694,45.075
20,student,0.0,0.87,0.56,0.325,0.15088761,0.085,0.046276905,0.78941864,0.825,0.0,0.0,0.2519388,0.74806124,0.43534124,0.2299745,0.5587893,45.075
40,foreground_rescue_10,7.97,0.87,0.545,0.34,0.0797924,0.055,-0.030201344,0.86589694,0.915,0.09224448,0.060277734,0.3359694,0.6640306,0.2106332,0.2299745,0.74046135,45.075
40,foreground_rescue_20,13.2,0.87,0.545,0.34,0.05759614,0.045,-0.016939705,0.85263526,0.895,0.11444074,0.04701609,0.38933674,0.61066324,0.10357567,0.2299745,0.8312316,45.075
40,foreground_rescue_5,4.435,0.87,0.545,0.34,0.08998074,0.06,0.012445679,0.8232499,0.85,0.08205614,0.017630711,0.29989797,0.70010203,0.29852688,0.2299745,0.66856307,45.075
40,random,0.0,0.87,0.545,0.34,0.16123016,0.095,0.068765834,0.7669298,0.795,0.010806714,-0.03868944,0.23061223,0.7693877,0.50028646,0.2299745,0.5013036,45.075
40,random_rescue_10,7.97,0.87,0.545,0.34,0.14854576,0.1,0.012467512,0.82322806,0.87,0.023491118,0.01760888,0.25535715,0.74464285,0.43139517,0.2299745,0.5627412,45.075
40,random_rescue_20,13.2,0.87,0.545,0.34,0.147321,0.1,0.020418134,0.81527746,0.85,0.024715886,0.009658257,0.257551,0.742449,0.4257481,0.2299745,0.5666829,45.075
40,random_rescue_5,4.435,0.87,0.545,0.34,0.17541717,0.1,0.025538579,0.810157,0.85,-0.0033803051,0.0045378115,0.25357142,0.7464286,0.43901524,0.2299745,0.5562178,45.075
40,student,0.0,0.87,0.545,0.34,0.17203687,0.095,0.03007639,0.8056192,0.845,0.0,0.0,0.25464284,0.74535716,0.43418762,0.2299745,0.55912584,45.075
60,foreground_rescue_10,8.155,0.87,0.555,0.33,0.103165485,0.075,0.0042010676,0.8314945,0.865,0.09973571,0.050156537,0.33285713,0.66714287,0.21146198,0.2299745,0.7386273,45.075
60,foreground_rescue_20,13.52,0.87,0.555,0.33,0.07464418,0.055,0.0030240547,0.8326715,0.865,0.128257,0.05133355,0.38760203,0.61239797,0.10261957,0.2299745,0.83220834,45.075
60,foreground_rescue_5,4.485,0.87,0.555,0.33,0.12709384,0.09,0.02244137,0.81325424,0.85,0.07580736,0.03191623,0.29540816,0.7045918,0.30316383,0.2299745,0.66328955,45.075
60,random,0.0,0.87,0.555,0.33,0.16123016,0.095,0.068765834,0.7669298,0.795,0.041671023,-0.014408225,0.23061223,0.7693877,0.50028646,0.2299745,0.5013036,45.075
60,random_rescue_10,8.155,0.87,0.555,0.33,0.1934392,0.13,0.057283238,0.77841234,0.81,0.009461988,-0.0029256342,0.2505612,0.74943876,0.43485272,0.2299745,0.5584067,45.075
60,random_rescue_20,13.52,0.87,0.555,0.33,0.13500862,0.09,0.036113534,0.79958206,0.84,0.067892574,0.018244071,0.2530612,0.74693877,0.42915058,0.2299745,0.56527686,45.075
60,random_rescue_5,4.485,0.87,0.555,0.33,0.16629681,0.115,0.05635189,0.7793437,0.805,0.036604382,-0.0019942843,0.24882652,0.7511735,0.44241065,0.2299745,0.5517689,45.075
60,student,0.0,0.87,0.555,0.33,0.20290118,0.125,0.054357603,0.781338,0.815,0.0,0.0,0.24964285,0.75035715,0.43890202,0.2299745,0.5560776,45.075
80,foreground_rescue_10,8.245,0.87,0.57,0.32,0.07426363,0.055,0.006303299,0.82939225,0.865,0.13705827,0.03933336,0.33056122,0.6694388,0.21659681,0.2299745,0.73514223,45.075
80,foreground_rescue_20,13.69,0.87,0.57,0.32,0.09749485,0.075,-0.027877813,0.8635734,0.905,0.113827065,0.07351447,0.38612244,0.61387753,0.106870785,0.2299745,0.8290258,45.075
80,foreground_rescue_5,4.53,0.87,0.57,0.32,0.116851114,0.085,0.020744871,0.8149507,0.855,0.0944708,0.024891786,0.29265305,0.707347,0.31010222,0.2299745,0.6586672,45.075
80,random,0.0,0.87,0.57,0.32,0.16123016,0.095,0.068765834,0.7669298,0.795,0.050091743,-0.023129173,0.23061223,0.7693877,0.50028646,0.2299745,0.5013036,45.075
80,random_rescue_10,8.245,0.87,0.57,0.32,0.18049902,0.12,0.034011696,0.8016839,0.83,0.030822884,0.011624962,0.24704082,0.7529592,0.44656622,0.2299745,0.54936713,45.075
80,random_rescue_20,13.69,0.87,0.57,0.32,0.15599678,0.105,0.028548859,0.8071468,0.835,0.05532513,0.0170878,0.24974489,0.7502551,0.43943882,0.2299745,0.55745536,45.075
80,random_rescue_5,4.53,0.87,0.57,0.32,0.18542305,0.12,0.037456643,0.79823893,0.84,0.025898866,0.008180015,0.24535716,0.75464284,0.45159367,0.2299745,0.5456072,45.075
80,student,0.0,0.87,0.57,0.32,0.2113219,0.135,0.045636658,0.7900589,0.815,0.0,0.0,0.24642856,0.7535714,0.44763705,0.2299745,0.548882,45.075
100,foreground_rescue_10,8.285,0.87,0.58,0.31,0.10882149,0.085,0.00058509444,0.8351105,0.875,0.11594152,0.05794135,0.3309694,0.6690306,0.21641034,0.2299745,0.7342821,45.075
100,foreground_rescue_20,13.71,0.87,0.58,0.31,0.08446684,0.055,-0.01211895,0.84781456,0.895,0.14029616,0.07064539,0.38632652,0.61367345,0.10745146,0.2299745,0.8273519,45.075
100,foreground_rescue_5,4.565,0.87,0.58,0.31,0.13434854,0.09,0.021518076,0.81417745,0.85,0.09041448,0.037008367,0.2930102,0.7069898,0.30914557,0.2299745,0.6587096,45.075
100,random,0.0,0.87,0.58,0.31,0.16123016,0.095,0.068765834,0.7669298,0.795,0.06353284,-0.010239384,0.23061223,0.7693877,0.50028646,0.2299745,0.5013036,45.075
100,random_rescue_10,8.285,0.87,0.58,0.31,0.20272171,0.115,0.05420317,0.7814924,0.815,0.022041302,0.004323273,0.24785715,0.75214285,0.44357345,0.2299745,0.55063665,45.075
100,random_rescue_20,13.71,0.87,0.58,0.31,0.16769165,0.13,0.05027877,0.7854168,0.82,0.05707135,0.008247671,0.24943878,0.75056124,0.43734905,0.2299745,0.55675983,45.075
100,random_rescue_5,4.565,0.87,0.58,0.31,0.20047943,0.12,0.055051297,0.7806443,0.81,0.024283571,0.0034751452,0.2442347,0.7557653,0.45199683,0.2299745,0.54385084,45.075
100,student,0.0,0.87,0.58,0.31,0.224763,0.13,0.058526445,0.7771691,0.81,0.0,0.0,0.24642856,0.7535714,0.44684795,0.2299745,0.5488387,45.075
