epoch,mask_method,actual_swaps,full_teacher_correct,student_correct,correction_opportunity,kl,prediction_flip,gt_probability_drop,gt_probability,correct,kl_reduction_vs_student_mask,gt_probability_gain_vs_student_mask,foreground_selection_ratio,background_selection_ratio,foreground_missing_ratio,foreground_area_ratio,foreground_coverage_retained,foreground_patch_count
5,random,0.0,0.91,0.475,0.46,0.1474871,0.085,0.07194288,0.79807913,0.835,0.02030627,-0.0022666724,0.22377552,0.7762245,0.49917153,0.22364795,0.5000727,43.835
5,random_rescue_10,7.77,0.91,0.475,0.46,0.13929236,0.1,0.059064917,0.81095713,0.84,0.028501008,0.010611292,0.26387754,0.7361224,0.3940238,0.22364795,0.6009589,43.835
5,random_rescue_20,12.605,0.91,0.475,0.46,0.17027691,0.12,0.06750533,0.8025167,0.84,-0.0024835318,0.0021708787,0.2609694,0.7390306,0.39547595,0.22364795,0.5996035,43.835
5,random_rescue_5,4.24,0.91,0.475,0.46,0.17841168,0.12,0.06151678,0.80850524,0.84,-0.010618304,0.00815943,0.26280612,0.7371939,0.3977229,0.22364795,0.5982964,43.835
5,student,0.0,0.91,0.475,0.46,0.16779336,0.12,0.069676206,0.8003458,0.84,0.0,0.0,0.2647959,0.7352041,0.39534813,0.22364795,0.6011885,43.835
10,foreground_rescue_10,8.18,0.91,0.52,0.415,0.07548399,0.07,0.0344913,0.8355307,0.86,0.16082934,0.062383104,0.33045918,0.66954076,0.20612408,0.22364795,0.7497544,43.835
10,foreground_rescue_20,13.615,0.91,0.52,0.415,0.055455014,0.035,0.017654665,0.85236734,0.895,0.18085833,0.07921974,0.38591835,0.6140816,0.086982615,0.22364795,0.8478562,43.835
10,foreground_rescue_5,4.49,0.91,0.52,0.415,0.114024445,0.075,0.049431324,0.8205907,0.865,0.12228888,0.04744308,0.29280612,0.7071939,0.3019388,0.22364795,0.67057574,43.835
10,random,0.0,0.91,0.52,0.415,0.1474871,0.085,0.07194288,0.79807913,0.835,0.088826224,0.024931524,0.22377552,0.7762245,0.49917153,0.22364795,0.5000727,43.835
10,random_rescue_10,8.18,0.91,0.52,0.415,0.21641493,0.135,0.09127876,0.7787432,0.805,0.019898407,0.005595646,0.245,0.755,0.4375185,0.22364795,0.5587178,43.835
10,random_rescue_20,13.615,0.91,0.52,0.415,0.15110122,0.1,0.070808314,0.7992137,0.84,0.08521212,0.026066096,0.24765307,0.75234693,0.4276834,0.22364795,0.5701983,43.835
10,random_rescue_5,4.49,0.91,0.52,0.415,0.21638419,0.135,0.091142304,0.7788797,0.805,0.019929139,0.0057321037,0.24489796,0.755102,0.44134998,0.22364795,0.5562673,43.835
10,student,0.0,0.91,0.52,0.415,0.23631333,0.13,0.09687441,0.7731476,0.81,0.0,0.0,0.2469898,0.75301015,0.4352145,0.22364795,0.5629513,43.835
20,foreground_rescue_10,7.37,0.91,0.52,0.41,0.076373786,0.07,0.03865734,0.8313647,0.86,0.12774101,0.044767153,0.3572449,0.64275515,0.15466796,0.22364795,0.79493195,43.835
20,foreground_rescue_20,11.78,0.91,0.52,0.41,0.077292204,0.06,0.027068084,0.8429539,0.88,0.12682259,0.056356408,0.40224493,0.5977551,0.06219329,0.22364795,0.87193483,43.835
20,foreground_rescue_5,4.14,0.91,0.52,0.41,0.1067415,0.08,0.05205246,0.8179695,0.85,0.097373284,0.031372033,0.3242857,0.67571425,0.2391708,0.22364795,0.7255886,43.835
20,random,0.0,0.91,0.52,0.41,0.1474871,0.085,0.07194288,0.79807913,0.835,0.056627695,0.011481609,0.22377552,0.7762245,0.49917153,0.22364795,0.5000727,43.835
20,random_rescue_10,7.37,0.91,0.52,0.41,0.1710128,0.105,0.074169114,0.7958529,0.825,0.033101987,0.009255382,0.27785715,0.7221429,0.36304298,0.22364795,0.6264967,43.835
20,random_rescue_20,11.78,0.91,0.52,0.41,0.1652762,0.095,0.07836903,0.791653,0.835,0.0388386,0.005055464,0.27913266,0.72086734,0.35656235,0.22364795,0.6322487,43.835
20,random_rescue_5,4.14,0.91,0.52,0.41,0.18828161,0.12,0.07727043,0.79275155,0.82,0.015833179,0.0061540534,0.27821428,0.7217857,0.365882,0.22364795,0.62524235,43.835
20,student,0.0,0.91,0.52,0.41,0.2041148,0.115,0.08342449,0.7865975,0.815,0.0,0.0,0.28204083,0.7179592,0.35800633,0.22364795,0.63127893,43.835
40,foreground_rescue_10,7.81,0.91,0.555,0.38,0.08404299,0.05,0.038981024,0.831041,0.87,0.116575025,0.055532794,0.3380612,0.6619388,0.19288146,0.22364795,0.7609267,43.835
40,foreground_rescue_20,12.845,0.91,0.555,0.38,0.045339838,0.03,0.023797512,0.84622455,0.89,0.15527816,0.07071631,0.38943878,0.6105612,0.085271224,0.22364795,0.8497683,43.835
40,foreground_rescue_5,4.285,0.91,0.555,0.38,0.13263053,0.075,0.056302026,0.81372,0.845,0.06798748,0.03821179,0.30209184,0.69790816,0.28389347,0.22364795,0.6863572,43.835
40,random,0.0,0.91,0.555,0.38,0.1474871,0.085,0.07194288,0.79807913,0.835,0.053130902,0.022570934,0.22377552,0.7762245,0.49917153,0.22364795,0.5000727,43.835
40,random_rescue_10,7.81,0.91,0.555,0.38,0.18474205,0.1,0.069839306,0.8001827,0.83,0.01587595,0.024674507,0.25678572,0.74321425,0.40634057,0.22364795,0.5879666,43.835
40,random_rescue_20,12.845,0.91,0.555,0.38,0.1600045,0.08,0.06378231,0.8062397,0.84,0.0406135,0.0307315,0.25857145,0.7414286,0.40017194,0.22364795,0.5938342,43.835
40,random_rescue_5,4.285,0.91,0.555,0.38,0.20214202,0.11,0.08853599,0.78148603,0.81,-0.0015240076,0.005977831,0.25836736,0.74163264,0.40432662,0.22364795,0.58923084,43.835
40,student,0.0,0.91,0.555,0.38,0.200618,0.125,0.09451382,0.77550817,0.795,0.0,0.0,0.25836736,0.74163264,0.40548378,0.22364795,0.58920753,43.835
60,foreground_rescue_10,8.37,0.91,0.585,0.35,0.081455745,0.075,0.030028062,0.83999395,0.885,0.12516749,0.05616025,0.33515304,0.66484696,0.197289,0.22364795,0.7540166,43.835
60,foreground_rescue_20,13.71,0.91,0.585,0.35,0.056197163,0.05,0.019766048,0.85025597,0.89,0.15042609,0.06642226,0.38964286,0.6103571,0.082171306,0.22364795,0.84952575,43.835
60,foreground_rescue_5,4.465,0.91,0.585,0.35,0.13397498,0.095,0.055805467,0.81421655,0.845,0.072648264,0.03038284,0.29530612,0.7046939,0.30238718,0.22364795,0.66856354,43.835
60,random,0.0,0.91,0.585,0.35,0.1474871,0.085,0.07194288,0.79807913,0.835,0.05913614,0.014245429,0.22377552,0.7762245,0.49917153,0.22364795,0.5000727,43.835
60,random_rescue_10,8.37,0.91,0.585,0.35,0.18763678,0.095,0.07638743,0.7936346,0.845,0.018986477,0.009800884,0.24882652,0.7511735,0.43156156,0.22364795,0.5651131,43.835
60,random_rescue_20,13.71,0.91,0.585,0.35,0.16632633,0.1,0.07152822,0.7984938,0.84,0.04029691,0.014660091,0.24994898,0.750051,0.4308964,0.22364795,0.5658205,43.835
60,random_rescue_5,4.465,0.91,0.585,0.35,0.25099635,0.14,0.089022815,0.78099924,0.82,-0.044373102,-0.002834504,0.24811225,0.75188774,0.43948087,0.22364795,0.5595903,43.835
60,student,0.0,0.91,0.585,0.35,0.20662326,0.12,0.08618831,0.7838337,0.83,0.0,0.0,0.24974489,0.7502551,0.43442512,0.22364795,0.56349206,43.835
80,foreground_rescue_10,8.395,0.91,0.555,0.38,0.086860806,0.06,0.028748617,0.8412734,0.88,0.13882205,0.07021091,0.3317347,0.6682653,0.20439175,0.22364795,0.75035197,43.835
80,foreground_rescue_20,13.835,0.91,0.555,0.38,0.055909377,0.045,0.01984761,0.8501744,0.895,0.16977349,0.07911192,0.3872449,0.61275506,0.08711858,0.22364795,0.845611,43.835
80,foreground_rescue_5,4.575,0.91,0.555,0.38,0.16166164,0.085,0.06251923,0.80750275,0.845,0.064021215,0.036440298,0.2927551,0.7072449,0.30530918,0.22364795,0.6672308,43.835
80,random,0.0,0.91,0.555,0.38,0.1474871,0.085,0.07194288,0.79807913,0.835,0.07819575,0.027016645,0.22377552,0.7762245,0.49917153,0.22364795,0.5000727,43.835
80,random_rescue_10,8.395,0.91,0.555,0.38,0.16816576,0.105,0.086923115,0.78309894,0.815,0.057517096,0.012036417,0.245,0.755,0.44418925,0.22364795,0.5555596,43.835
80,random_rescue_20,13.835,0.91,0.555,0.38,0.22168335,0.13,0.11067449,0.75934756,0.79,0.003999492,-0.011714968,0.24428572,0.75571424,0.44084468,0.22364795,0.55821824,43.835
80,random_rescue_5,4.575,0.91,0.555,0.38,0.20017584,0.11,0.07655751,0.7934645,0.84,0.025507014,0.022402013,0.2447449,0.7552551,0.4430106,0.22364795,0.555275,43.835
80,student,0.0,0.91,0.555,0.38,0.22568285,0.12,0.098959535,0.7710625,0.81,0.0,0.0,0.24607143,0.7539286,0.44210806,0.22364795,0.557682,43.835
100,foreground_rescue_10,8.46,0.91,0.55,0.385,0.09706129,0.07,0.044227757,0.8257942,0.87,0.13191323,0.05635508,0.33209184,0.6679082,0.20225377,0.22364795,0.7521943,43.835
100,foreground_rescue_20,13.895,0.91,0.55,0.385,0.05530773,0.05,0.023956614,0.84606534,0.89,0.1736668,0.07662623,0.387551,0.61244893,0.08536562,0.22364795,0.84750783,43.835
100,foreground_rescue_5,4.565,0.91,0.55,0.385,0.1380125,0.085,0.05589555,0.81412643,0.855,0.09096204,0.04468729,0.29234692,0.70765305,0.30508915,0.22364795,0.6676189,43.835
100,random,0.0,0.91,0.55,0.385,0.1474871,0.085,0.07194288,0.79807913,0.835,0.08148742,0.028639955,0.22377552,0.7762245,0.49917153,0.22364795,0.5000727,43.835
100,random_rescue_10,8.46,0.91,0.55,0.385,0.209591,0.125,0.09626093,0.77376103,0.805,0.019383512,0.0043219086,0.24392857,0.7560714,0.44378603,0.22364795,0.55700445,43.835
100,random_rescue_20,13.895,0.91,0.55,0.385,0.19170067,0.115,0.08656431,0.7834577,0.815,0.037273858,0.014018528,0.24443878,0.75556123,0.43767646,0.22364795,0.5614685,43.835
100,random_rescue_5,4.565,0.91,0.55,0.385,0.21606596,0.13,0.0940529,0.7759691,0.81,0.012908569,0.00652993,0.24408163,0.7559183,0.44312644,0.22364795,0.5560584,43.835
100,student,0.0,0.91,0.55,0.385,0.22897452,0.135,0.10058284,0.76943916,0.795,0.0,0.0,0.2457653,0.7542347,0.44140682,0.22364795,0.5588015,43.835
