epoch,mask_method,group,count,sum
20,foreground_rescue_5,0,50,2
20,foreground_rescue_5,1,50,22
20,foreground_rescue_5,2,50,31
20,foreground_rescue_5,3,50,10
20,random,0,50,2
20,random,1,50,22
20,random,2,50,31
20,random,3,50,10
20,random_rescue_10,0,50,2
20,random_rescue_10,1,50,22
20,random_rescue_10,2,50,31
20,random_rescue_10,3,50,10
20,random_rescue_20,0,50,2
20,random_rescue_20,1,50,22
20,random_rescue_20,2,50,31
20,random_rescue_20,3,50,10
20,random_rescue_5,0,50,2
20,random_rescue_5,1,50,22
20,random_rescue_5,2,50,31
20,random_rescue_5,3,50,10
20,student,0,50,2
20,student,1,50,22
20,student,2,50,31
20,student,3,50,10
40,foreground_rescue_10,0,50,2
40,foreground_rescue_10,1,50,23
40,foreground_rescue_10,2,50,31
40,foreground_rescue_10,3,50,13
40,foreground_rescue_20,0,50,2
40,foreground_rescue_20,1,50,23
40,foreground_rescue_20,2,50,31
40,foreground_rescue_20,3,50,13
40,foreground_rescue_5,0,50,2
40,foreground_rescue_5,1,50,23
40,foreground_rescue_5,2,50,31
40,foreground_rescue_5,3,50,13
40,random,0,50,2
40,random,1,50,23
40,random,2,50,31
40,random,3,50,13
40,random_rescue_10,0,50,2
40,random_rescue_10,1,50,23
40,random_rescue_10,2,50,31
40,random_rescue_10,3,50,13
40,random_rescue_20,0,50,2
40,random_rescue_20,1,50,23
40,random_rescue_20,2,50,31
40,random_rescue_20,3,50,13
40,random_rescue_5,0,50,2
40,random_rescue_5,1,50,23
40,random_rescue_5,2,50,31
40,random_rescue_5,3,50,13
40,student,0,50,2
40,student,1,50,23
40,student,2,50,31
40,student,3,50,13
60,foreground_rescue_10,0,50,3
60,foreground_rescue_10,1,50,24
60,foreground_rescue_10,2,50,31
60,foreground_rescue_10,3,50,7
60,foreground_rescue_20,0,50,3
60,foreground_rescue_20,1,50,24
60,foreground_rescue_20,2,50,31
60,foreground_rescue_20,3,50,7
60,foreground_rescue_5,0,50,3
60,foreground_rescue_5,1,50,24
60,foreground_rescue_5,2,50,31
60,foreground_rescue_5,3,50,7
60,random,0,50,3
60,random,1,50,24
60,random,2,50,31
60,random,3,50,7
60,random_rescue_10,0,50,3
60,random_rescue_10,1,50,24
60,random_rescue_10,2,50,31
60,random_rescue_10,3,50,7
60,random_rescue_20,0,50,3
60,random_rescue_20,1,50,24
60,random_rescue_20,2,50,31
60,random_rescue_20,3,50,7
60,random_rescue_5,0,50,3
60,random_rescue_5,1,50,24
60,random_rescue_5,2,50,31
60,random_rescue_5,3,50,7
60,student,0,50,3
60,student,1,50,24
60,student,2,50,31
60,student,3,50,7
80,foreground_rescue_10,0,50,5
80,foreground_rescue_10,1,50,22
80,foreground_rescue_10,2,50,30
80,foreground_rescue_10,3,50,6
80,foreground_rescue_20,0,50,5
80,foreground_rescue_20,1,50,22
80,foreground_rescue_20,2,50,30
80,foreground_rescue_20,3,50,6
80,foreground_rescue_5,0,50,5
80,foreground_rescue_5,1,50,22
80,foreground_rescue_5,2,50,30
80,foreground_rescue_5,3,50,6
80,random,0,50,5
80,random,1,50,22
80,random,2,50,30
80,random,3,50,6
80,random_rescue_10,0,50,5
80,random_rescue_10,1,50,22
80,random_rescue_10,2,50,30
80,random_rescue_10,3,50,6
80,random_rescue_20,0,50,5
80,random_rescue_20,1,50,22
80,random_rescue_20,2,50,30
80,random_rescue_20,3,50,6
80,random_rescue_5,0,50,5
80,random_rescue_5,1,50,22
80,random_rescue_5,2,50,30
80,random_rescue_5,3,50,6
80,student,0,50,5
80,student,1,50,22
80,student,2,50,30
80,student,3,50,6
100,foreground_rescue_10,0,50,4
100,foreground_rescue_10,1,50,23
100,foreground_rescue_10,2,50,30
100,foreground_rescue_10,3,50,6
100,foreground_rescue_20,0,50,4
100,foreground_rescue_20,1,50,23
100,foreground_rescue_20,2,50,30
100,foreground_rescue_20,3,50,6
100,foreground_rescue_5,0,50,4
100,foreground_rescue_5,1,50,23
100,foreground_rescue_5,2,50,30
100,foreground_rescue_5,3,50,6
100,random,0,50,4
100,random,1,50,23
100,random,2,50,30
100,random,3,50,6
100,random_rescue_10,0,50,4
100,random_rescue_10,1,50,23
100,random_rescue_10,2,50,30
100,random_rescue_10,3,50,6
100,random_rescue_20,0,50,4
100,random_rescue_20,1,50,23
100,random_rescue_20,2,50,30
100,random_rescue_20,3,50,6
100,random_rescue_5,0,50,4
100,random_rescue_5,1,50,23
100,random_rescue_5,2,50,30
100,random_rescue_5,3,50,6
100,student,0,50,4
100,student,1,50,23
100,student,2,50,30
100,student,3,50,6
