epoch,mask_method,actual_swaps,full_teacher_correct,student_correct,correction_opportunity,kl,prediction_flip,gt_probability_drop,gt_probability,correct,kl_reduction_vs_student_mask,gt_probability_gain_vs_student_mask,foreground_selection_ratio,background_selection_ratio,foreground_missing_ratio,foreground_area_ratio,foreground_coverage_retained,foreground_patch_count
5,random,0.0,0.91,0.49,0.445,0.1474871,0.085,0.07194288,0.79807913,0.835,0.022923768,-0.0012691447,0.22377552,0.7762245,0.49917153,0.22364795,0.5000727,43.835
5,random_rescue_10,7.89,0.91,0.49,0.445,0.16513985,0.095,0.064748235,0.8052738,0.845,0.0052710217,0.0059255017,0.25959182,0.7404082,0.40818122,0.22364795,0.5880208,43.835
5,random_rescue_20,12.855,0.91,0.49,0.445,0.16367742,0.115,0.075207375,0.7948146,0.835,0.0067334515,-0.004533636,0.26183674,0.7381633,0.39838898,0.22364795,0.5972453,43.835
5,random_rescue_5,4.3,0.91,0.49,0.445,0.16413425,0.105,0.06963778,0.8003842,0.835,0.0062766164,0.0010359548,0.25882652,0.7411735,0.41037065,0.22364795,0.58654016,43.835
5,student,0.0,0.91,0.49,0.445,0.17041086,0.115,0.070673734,0.7993483,0.835,0.0,0.0,0.26091838,0.7390816,0.4084571,0.22364795,0.5901595,43.835
10,foreground_rescue_10,7.965,0.91,0.525,0.41,0.07005262,0.065,0.022790221,0.84723175,0.895,0.15603107,0.07392326,0.33617347,0.6638265,0.19279692,0.22364795,0.76391304,43.835
10,foreground_rescue_20,13.2,0.91,0.525,0.41,0.06757078,0.065,0.02642742,0.8435946,0.875,0.1585129,0.070286065,0.3895918,0.6104082,0.08029749,0.22364795,0.85822034,43.835
10,foreground_rescue_5,4.375,0.91,0.525,0.41,0.1258662,0.095,0.057612196,0.8124098,0.835,0.100217484,0.03910129,0.29954082,0.70045924,0.28594202,0.22364795,0.6878031,43.835
10,random,0.0,0.91,0.525,0.41,0.1474871,0.085,0.07194288,0.79807913,0.835,0.078596584,0.024770603,0.22377552,0.7762245,0.49917153,0.22364795,0.5000727,43.835
10,random_rescue_10,7.965,0.91,0.525,0.41,0.17621836,0.105,0.08232747,0.7876946,0.815,0.049865328,0.014386019,0.25438777,0.74561226,0.41217193,0.22364795,0.5849152,43.835
10,random_rescue_20,13.2,0.91,0.525,0.41,0.16540575,0.1,0.07282104,0.7972009,0.83,0.060677934,0.023892438,0.25428572,0.74571425,0.4126429,0.22364795,0.5826103,43.835
10,random_rescue_5,4.375,0.91,0.525,0.41,0.19110541,0.13,0.0867559,0.78326607,0.8,0.034978278,0.009957582,0.25260204,0.747398,0.41683644,0.22364795,0.5805958,43.835
10,student,0.0,0.91,0.525,0.41,0.22608368,0.145,0.09671348,0.7733085,0.795,0.0,0.0,0.25489795,0.745102,0.41341317,0.22364795,0.5847662,43.835
20,foreground_rescue_10,7.815,0.91,0.52,0.41,0.11630756,0.08,0.036737114,0.8332849,0.87,0.0395772,0.03170388,0.3494388,0.6505612,0.1690744,0.22364795,0.7809129,43.835
20,foreground_rescue_20,12.49,0.91,0.52,0.41,0.067515925,0.055,0.025425559,0.8445965,0.885,0.08836883,0.04301543,0.39714286,0.6028571,0.070584275,0.22364795,0.8624199,43.835
20,foreground_rescue_5,4.34,0.91,0.52,0.41,0.10522346,0.08,0.044786524,0.8252354,0.86,0.050661296,0.023654463,0.3139796,0.68602043,0.26080713,0.22364795,0.70759195,43.835
20,random,0.0,0.91,0.52,0.41,0.1474871,0.085,0.07194288,0.79807913,0.835,0.00839766,-0.0035018914,0.22377552,0.7762245,0.49917153,0.22364795,0.5000727,43.835
20,random_rescue_10,7.815,0.91,0.52,0.41,0.18425497,0.115,0.0755054,0.7945166,0.835,-0.0283702,-0.0070644063,0.26362246,0.73637754,0.39719436,0.22364795,0.5963921,43.835
20,random_rescue_20,12.49,0.91,0.52,0.41,0.1313344,0.07,0.054523263,0.8154987,0.86,0.024550363,0.0139177255,0.26540816,0.73459184,0.38876334,0.22364795,0.603806,43.835
20,random_rescue_5,4.34,0.91,0.52,0.41,0.13613436,0.08,0.061577786,0.8084442,0.85,0.019750405,0.006863202,0.26581633,0.73418367,0.39274752,0.22364795,0.60092604,43.835
20,student,0.0,0.91,0.52,0.41,0.15588476,0.095,0.06844099,0.801581,0.835,0.0,0.0,0.26969388,0.7303061,0.3858358,0.22364795,0.60729957,43.835
40,foreground_rescue_10,8.835,0.91,0.525,0.41,0.13095829,0.085,0.04166141,0.8283606,0.865,0.066132195,0.046113078,0.33459184,0.6654082,0.19475962,0.22364795,0.75356346,43.835
40,foreground_rescue_20,14.265,0.91,0.525,0.41,0.057888545,0.045,0.02375983,0.8462622,0.885,0.13920194,0.06401466,0.39,0.61,0.08039729,0.22364795,0.84929067,43.835
40,foreground_rescue_5,4.715,0.91,0.525,0.41,0.12712567,0.09,0.050572194,0.81944984,0.86,0.069964826,0.037202295,0.292551,0.70744896,0.30302325,0.22364795,0.66682833,43.835
40,random,0.0,0.91,0.525,0.41,0.1474871,0.085,0.07194288,0.79807913,0.835,0.049603388,0.015831608,0.22377552,0.7762245,0.49917153,0.22364795,0.5000727,43.835
40,random_rescue_10,8.835,0.91,0.525,0.41,0.2141355,0.11,0.09259694,0.77742505,0.81,-0.017044999,-0.004822456,0.24153061,0.7584694,0.45091286,0.22364795,0.5466584,43.835
40,random_rescue_20,14.265,0.91,0.525,0.41,0.16798675,0.095,0.07089884,0.79912317,0.835,0.029103745,0.01687565,0.24479592,0.7552041,0.4337557,0.22364795,0.56146413,43.835
40,random_rescue_5,4.715,0.91,0.525,0.41,0.19954969,0.12,0.091912374,0.77810967,0.81,-0.0024592122,-0.0041378825,0.24306121,0.75693876,0.44518536,0.22364795,0.5514339,43.835
40,student,0.0,0.91,0.525,0.41,0.19709049,0.125,0.087774485,0.78224754,0.815,0.0,0.0,0.24443878,0.75556123,0.44322774,0.22364795,0.5536144,43.835
60,foreground_rescue_10,8.905,0.91,0.55,0.385,0.071997054,0.065,0.029881442,0.8401405,0.885,0.14387831,0.068111636,0.31806123,0.68193877,0.2231246,0.22364795,0.72674155,43.835
60,foreground_rescue_20,14.82,0.91,0.55,0.385,0.06627214,0.045,0.012576859,0.8574451,0.895,0.14960322,0.08541622,0.37841836,0.6215817,0.09769944,0.22364795,0.8344631,43.835
60,foreground_rescue_5,4.745,0.91,0.55,0.385,0.13029459,0.075,0.049840283,0.8201817,0.865,0.08558078,0.0481528,0.27561224,0.72438776,0.33424392,0.22364795,0.636065,43.835
60,random,0.0,0.91,0.55,0.385,0.1474871,0.085,0.07194288,0.79807913,0.835,0.06838826,0.0260502,0.22377552,0.7762245,0.49917153,0.22364795,0.5000727,43.835
60,random_rescue_10,8.905,0.91,0.55,0.385,0.19425507,0.125,0.083345,0.786677,0.815,0.0216203,0.014648075,0.22755103,0.77244896,0.47648835,0.22364795,0.5216948,43.835
60,random_rescue_20,14.82,0.91,0.55,0.385,0.14290497,0.085,0.06163826,0.8083837,0.855,0.07297039,0.03635482,0.22928572,0.7707143,0.47008142,0.22364795,0.5288073,43.835
60,random_rescue_5,4.745,0.91,0.55,0.385,0.18194598,0.12,0.08680925,0.7832127,0.82,0.033929396,0.011183837,0.2277041,0.7722959,0.47609738,0.22364795,0.5212599,43.835
60,student,0.0,0.91,0.55,0.385,0.21587536,0.14,0.097993076,0.772029,0.79,0.0,0.0,0.22719388,0.7728061,0.4777578,0.22364795,0.52087766,43.835
80,foreground_rescue_10,8.985,0.91,0.505,0.425,0.10808454,0.065,0.04074323,0.82927877,0.875,0.09887726,0.056988254,0.31285715,0.68714285,0.23684758,0.22364795,0.71137345,43.835
80,foreground_rescue_20,15.07,0.91,0.505,0.425,0.07171161,0.05,0.021687958,0.8483341,0.9,0.13525018,0.076043524,0.374949,0.625051,0.10484198,0.22364795,0.82303596,43.835
80,foreground_rescue_5,4.805,0.91,0.505,0.425,0.12187863,0.065,0.052416652,0.8176054,0.865,0.08508315,0.045314826,0.2702041,0.72979593,0.34966937,0.22364795,0.61986196,43.835
80,random,0.0,0.91,0.505,0.425,0.1474871,0.085,0.07194288,0.79807913,0.835,0.059474688,0.0257886,0.22377552,0.7762245,0.49917153,0.22364795,0.5000727,43.835
80,random_rescue_10,8.985,0.91,0.505,0.425,0.20056391,0.125,0.08742318,0.7825988,0.815,0.0063978834,0.0103083,0.22290817,0.7770918,0.49328744,0.22364795,0.50381804,43.835
80,random_rescue_20,15.07,0.91,0.505,0.425,0.20692864,0.11,0.09253196,0.7774901,0.82,3.3151897e-05,0.0051995274,0.22602041,0.77397954,0.48430002,0.22364795,0.5135336,43.835
80,random_rescue_5,4.805,0.91,0.505,0.425,0.19014077,0.105,0.09584472,0.77417725,0.815,0.016821025,0.0018867564,0.22214285,0.7778571,0.49556634,0.22364795,0.5015448,43.835
80,student,0.0,0.91,0.505,0.425,0.20696178,0.125,0.097731486,0.77229047,0.805,0.0,0.0,0.22117348,0.77882653,0.49705106,0.22364795,0.5005479,43.835
100,foreground_rescue_10,8.99,0.91,0.525,0.405,0.06321167,0.035,0.028423702,0.8415983,0.895,0.15456076,0.078649014,0.3085204,0.69147956,0.24594614,0.22364795,0.7036109,43.835
100,foreground_rescue_20,15.14,0.91,0.525,0.405,0.058004264,0.06,0.03186904,0.838153,0.87,0.15976816,0.07520368,0.3712755,0.62872446,0.11200872,0.22364795,0.817601,43.835
100,foreground_rescue_5,4.795,0.91,0.525,0.405,0.13812383,0.09,0.06331616,0.80670583,0.85,0.079648614,0.043756556,0.2657143,0.7342857,0.35867783,0.22364795,0.6123508,43.835
100,random,0.0,0.91,0.525,0.405,0.1474871,0.085,0.07194288,0.79807913,0.835,0.070285335,0.035129834,0.22377552,0.7762245,0.49917153,0.22364795,0.5000727,43.835
100,random_rescue_10,8.99,0.91,0.525,0.405,0.18861912,0.095,0.09522912,0.77479285,0.815,0.029153325,0.011843592,0.21877553,0.7812245,0.50072485,0.22364795,0.49701464,43.835
100,random_rescue_20,15.14,0.91,0.525,0.405,0.22517346,0.14,0.09252387,0.7774982,0.82,-0.00740101,0.0145488465,0.22556122,0.7744388,0.48461002,0.22364795,0.51309866,43.835
100,random_rescue_5,4.795,0.91,0.525,0.405,0.21850248,0.12,0.09754881,0.7724732,0.81,-0.000730047,0.009523908,0.21908163,0.78091836,0.49888462,0.22364795,0.49903962,43.835
100,student,0.0,0.91,0.525,0.405,0.21777244,0.13,0.10707272,0.7629493,0.81,0.0,0.0,0.21678571,0.7832143,0.50601923,0.22364795,0.49282962,43.835
